id;date;price;level;levels;rooms;area;kitchen_area;geo_lat;geo_lon;building_type;object_type;postal_code;street_id;id_region;house_id
700;2021-01-01;2850000;2;9;2;41.5;0;57.5769926;39.8594157;4;0;150057;249382;76;2737202
701;2021-01-01;1500000;3;5;2;45;16;53.8688952;44.3714357;4;0;431430;351462;13;2699598
702;2021-01-01;8030062;13;14;1;37.8;17;55.4846387;37.3067639;0;2;108840;;77;2377550
703;2021-01-01;1800000;2;9;2;56;4.5;52.0275169;47.8271353;2;0;413860;288532;64;1599274
704;2021-01-01;1790000;2;2;1;37.5;10;51.718746;55.160879;4;0;460555;;56;
705;2021-01-01;8520000;7;9;2;50;16.1;55.5704931;37.4754231;0;2;108814;223404;77;2403357
706;2021-01-01;2290000;9;9;1;34;6;56.86842;35.88922;2;0;170042;;69;
707;2021-01-01;3917442;10;17;2;63.6;14;51.6593332;39.1969229;2;2;394000;;36;980206
708;2021-01-01;6380000;6;10;2;72.1;12.6;44.87119;37.331367;3;0;353454;543620;23;1426415
709;2021-01-01;8750000;21;25;2;58.5;10.4;55.899925;37.404537;2;0;141501;333265;50;789525
710;2021-01-01;2450000;8;10;1;44.4;11;54.602006;53.706579;4;0;452754;394246;2;1535005
711;2021-01-01;770000;5;5;1;18;-100;56.985692;41.032051;4;0;153006;;37;
712;2021-01-01;1860000;2;5;2;41.5;6;48.7954427;44.5896261;4;0;400065;128586;34;1541043
713;2021-01-01;2400000;1;3;3;66;7;54.9159625;73.4878426;2;0;644120;;55;1401711
714;2021-01-01;7794000;7;7;3;77.94;0;54.9439286;20.1514295;0;2;238560;404443;39;2620078
715;2021-01-01;3628307;3;5;1;25.54;2.02;55.7712692;37.2537202;0;2;143421;360088;50;1826382
716;2021-01-01;2160000;2;9;1;29;10;54.6722453;20.487245;0;0;236005;373511;39;597939
717;2021-01-01;3000000;7;15;1;44.3;0;55.343056;86.083622;0;0;650055;447595;42;2670943
718;2021-01-01;4800000;18;25;2;50;9;56.0471457;92.8942014;1;0;660077;583239;24;674282
719;2021-01-01;13500000;3;17;3;96;15;55.6720286;37.873126;3;0;140011;585513;50;1783417
720;2021-01-01;1600000;1;9;-1;46;0;44.9003027;37.3414076;3;0;353445;187060;23;808630
721;2021-01-01;2599000;14;15;2;44.3;0;55.343056;86.083622;0;0;650055;447595;42;2670943
722;2021-01-01;1550000;1;5;2;46;6;51.5004712;45.9547453;4;0;410015;346281;64;2796414
723;2021-01-01;1500000;2;7;1;43;8;55.1439898;61.4142435;3;0;454091;;74;
724;2021-01-01;2617000;5;23;1;34.8;15.9;48.721423;44.471332;3;2;400081;569284;34;788683
725;2021-01-01;5589200;18;25;2;35.6;5.8;55.6640115;37.8550703;0;2;140055;;50;1038736
726;2021-01-01;5508510;16;17;1;35.7;17;55.6640115;37.8550703;0;2;140055;;50;1038736
727;2021-01-01;6923280;9;9;2;54.6;10.6;55.5642346;37.2880512;0;2;108821;;77;1741230
728;2021-01-01;8981600;17;17;3;87.2;19.6;55.6640115;37.8550703;0;2;140055;;50;1038736
729;2021-01-01;2250000;9;9;1;22;5;53.209373;50.143726;0;0;443110;;63;
730;2021-01-01;2100000;1;10;1;41;11;56.11183;47.223042;4;0;428010;134946;21;739549
731;2021-01-01;9515800;12;16;4;93.1;-100;56.0250331;37.8593113;3;2;141202;;50;
732;2021-01-01;3599000;13;16;1;48;12;57.1470301;65.643206;3;0;625014;191821;72;747369
733;2021-01-01;10087500;14;17;2;53.8;19;55.8047361;37.7508978;2;2;107553;434946;77;822493
734;2021-01-01;2200000;5;5;1;30;0;57.1343007;65.5945079;2;0;625013;;72;
735;2021-01-01;3300000;3;5;3;76;17;53.240856;34.365444;0;0;241050;;32;
736;2021-01-01;5300000;10;14;2;65;14.1;54.743614;20.486493;5;0;236001;340116;39;633116
737;2021-01-01;2469500;5;10;1;46.2;14.2;47.269325;39.6604818;0;2;344069;149475;61;1703881
738;2021-01-01;9751264;4;25;3;83.3;10.3;56.1317128;38.4118439;0;2;;;50;1111547
739;2021-01-01;2150000;3;4;1;37;-100;44.645059;39.180084;3;0;353293;201368;23;712585
740;2021-01-01;1970000;4;5;2;44.9;6.1;48.7630139;44.4801074;2;0;400075;393663;34;2694023
741;2021-01-01;4400224;2;8;1;31;-100;59.833059;30.173737;4;2;190000;324805;78;1398154
742;2021-01-01;3250000;8;9;1;28.7;6;59.7394946;30.567329;2;0;196657;430700;78;962850
743;2021-01-01;2469500;8;10;1;46.2;14.2;47.269325;39.6604818;0;2;344069;149475;61;1703881
744;2021-01-01;3771500;3;3;1;39.7;0;44.569277;33.40451;4;2;299024;266984;92;1005968
745;2021-01-01;2450000;7;10;1;32;8;51.717948;36.119721;2;2;305005;;46;
746;2021-01-01;4050000;8;17;2;58;12;54.6046893;36.271727;2;0;248031;564060;40;2505541
747;2021-01-01;6994320;7;9;2;57.9;11.4;55.5642346;37.2880512;0;2;108821;;77;1741230
748;2021-01-01;12767400;9;32;2;51.9;18.9;55.6917008;37.4689582;1;2;119361;585425;77;2272149
749;2021-01-01;5550000;10;13;2;67.2;12.5;44.9003027;37.3414076;4;0;353445;187060;23;808630
750;2021-01-01;3760000;5;10;2;50;10;58.585323;49.591656;0;0;610045;;43;
751;2021-01-01;4100000;3;12;2;71.5;10.8;59.201665;39.871562;4;0;160022;;35;
752;2021-01-01;5550000;7;10;2;55.2;11;57.1529744;65.5344099;3;2;625000;;72;900613
753;2021-01-01;7878634;11;14;1;37.8;17;55.4846387;37.3067639;0;2;108840;;77;2377550
754;2021-01-01;2900000;7;9;2;39;0;56.4732954;85.0477259;4;0;634055;355821;70;1967209
755;2021-01-01;1800000;3;5;2;44.1;4.8;56.4372992;38.2491413;4;0;141321;285382;50;1366714
756;2021-01-01;2850000;1;5;1;30;5.5;55.9623767;37.9129924;0;0;141282;;50;
757;2021-01-01;9100000;3;9;1;45;0;43.4466155;39.9030324;0;0;354340;188462;23;674149
758;2021-01-01;5500000;2;9;4;77.1;9;53.7321145;91.4273497;2;0;655001;348932;19;1026152
759;2021-01-01;5050000;7;11;2;33.4;-100;43.5854551;39.7231548;3;0;354004;214182;23;2050193
760;2021-01-01;1999000;1;5;3;76;8;45.0632293;35.1784447;5;0;297323;316787;91;836210
761;2021-01-01;450000;2;2;2;42;-100;54.1459572;86.6097073;4;0;652729;446030;42;1735686
762;2021-01-01;2270000;14;18;1;22;-100;45.049845;39.030011;3;0;350028;493872;23;1793132
763;2021-01-01;1850000;3;5;3;61;-100;54.6812365;86.1799577;2;0;652515;524770;42;1902575
764;2021-01-01;8771464;3;18;1;55.5;19.4;59.901287;30.43158;3;2;192029;220441;78;1467184
765;2021-01-01;7600000;3;19;1;39.8;12;55.694648;37.3223766;3;0;143001;299347;50;2164569
766;2021-01-01;1200000;4;4;3;61.6;-100;45.1063319;43.4032285;4;0;;292778;26;798436
767;2021-01-01;4036500;1;19;2;62.1;10.52;55.0737959;82.9641684;1;2;630110;382544;54;2210159
768;2021-01-01;5950000;14;21;3;80.27;12.1;57.9941565;56.2855366;0;0;614077;338402;59;1977304
769;2021-01-01;1100000;5;5;1;30.6;6.8;54.8058025;35.9200004;2;0;249832;367449;40;1784984
770;2021-01-01;650000;1;1;3;69;12.7;52.4211073;84.9957442;4;0;659618;322599;22;1752011
771;2021-01-01;6185800;2;32;-1;19.7;5.1;55.6917008;37.4689582;1;2;119361;585425;77;2272149
772;2021-01-01;11865000;8;32;2;52.5;11.7;55.6917008;37.4689582;0;2;119361;585425;50;2272149
773;2021-01-01;2500000;5;5;3;56.8;5.1;44.7960752;44.1701995;4;0;356805;;26;776493
774;2021-01-01;5000000;1;5;3;72;7;56.329068;38.128525;2;0;141301;503535;50;1000770
775;2021-01-01;1680000;14;15;1;24.2;0;55.343056;86.083622;0;0;650055;447595;42;2670943
776;2021-01-01;1730000;9;15;1;27;0;55.343056;86.083622;0;0;650055;447595;42;2670943
777;2021-01-01;1650000;5;15;1;24.3;0;55.343056;86.083622;0;0;650055;447595;42;2670943
778;2021-01-01;9172700;5;10;2;63;14;59.848484;30.120556;3;2;198206;385426;78;2655878
779;2021-01-01;9748920;22;32;1;41.1;21;55.6917008;37.4689582;1;2;119361;585425;77;2272149
780;2021-01-01;3350000;1;6;1;43.8;0;54.901528;73.311142;4;0;644036;;70;
781;2021-01-01;7924571;13;14;1;36.2;17;55.4846387;37.3067639;0;2;108840;;77;2377550
782;2021-01-01;3050000;5;10;2;49;9;51.6593332;39.1969229;4;2;394000;;36;980206
783;2021-01-01;2650000;4;17;2;41.9;18.4;56.8698059;53.2597622;3;0;426060;214249;18;2667293
784;2021-01-01;1550000;2;2;2;46.7;9;45.8473517;40.1545749;6;0;352122;278959;23;2550850
785;2021-01-01;7185600;2;16;2;72;21.4;55.5338383;37.6128481;0;2;;311601;50;2509026
786;2021-01-01;5200000;12;16;3;81.1;10.6;44.6948021;37.786651;3;0;353910;205189;23;1818754
787;2021-01-01;3800000;5;5;2;49.7;8;55.4622534;38.4448133;0;0;140250;513150;50;2748973
788;2021-01-01;6417200;2;16;2;61;22.3;55.5338383;37.6128481;0;2;;311601;50;2509026
789;2021-01-01;2500000;16;16;1;29.3;0;57.1364101;65.471729;2;0;625018;308205;72;2017619
790;2021-01-01;4050000;5;10;3;70;14.3;56.960014;40.969277;2;0;153032;;37;
791;2021-01-01;4450000;19;25;1;19;5.1;55.7014007;37.883703;0;0;140007;467353;50;2694227
792;2021-01-01;3300000;17;18;2;44;9;47.226001;39.590309;2;0;;297197;61;2491403
793;2021-01-01;2450000;4;5;2;44.5;6;56.45756;84.9839;2;0;634012;;70;
794;2021-01-01;2499000;10;10;1;40;10;55.8710593;48.8822884;1;0;422527;586942;16;1353366
795;2021-01-01;7800000;3;9;3;97;10;51.728409;36.179945;4;0;305001;;46;
796;2021-01-01;2200000;4;5;2;46.9;6;48.7995663;44.5915737;2;0;400015;271564;34;2419686
797;2021-01-01;2620000;7;14;2;52;9;59.958034;30.444417;4;0;195248;;48;
798;2021-01-01;3600000;7;16;2;57.3;12.1;58.04935;56.086989;4;0;614067;;59;
799;2021-01-01;2750000;1;2;1;51;21;44.507064;34.14456;5;0;298600;;91;
800;2021-01-01;900000;3;5;1;32;-100;53.9220022;38.0962411;4;0;301632;;71;
801;2021-01-01;1000000;1;2;2;55.6;10;53.9051061;86.7940813;4;0;653007;230359;42;1319707
802;2021-01-01;6500000;4;12;1;36;-100;43.619057;39.72696;3;0;354068;128127;23;2723596
803;2021-01-01;3200000;4;4;1;43.6;7.5;55.5046307;37.7800236;3;0;142712;288782;50;2057046
804;2021-01-01;6700000;9;11;2;67.4;28;44.9001473;37.3328666;1;0;353440;121484;23;1352554
805;2021-01-01;1350000;3;5;1;30.9;6.1;52.6128288;38.4743868;4;0;399784;;48;
806;2021-01-01;15000000;24;24;3;85;10;55.6779175;37.2487439;0;0;143009;390250;50;2411004
807;2021-01-01;2020000;4;5;4;62;6;58.607323;49.61886;2;0;610033;;43;
808;2021-01-01;5519312;13;18;-1;29;-100;59.8851796;30.370481;4;2;192102;188056;78;1235229
809;2021-01-01;2700000;5;5;3;73.9;8.3;59.4526604;29.4932965;2;0;188410;214030;47;2287818
810;2021-01-01;2883600;9;17;-1;48.1;-100;53.3369;83.65426;4;2;656067;562393;22;1501653
811;2021-01-01;2500000;5;5;1;33;8;54.724895;20.553544;0;0;236038;;39;
812;2021-01-01;3200000;5;9;3;56;0;56.463455;84.97086;0;0;634034;;70;
813;2021-01-01;4294459;8;18;-1;25.2;-100;59.8851796;30.370481;3;2;192102;188056;78;1235229
814;2021-01-01;4302967;8;18;-1;25.3;-100;59.8851796;30.370481;3;2;192102;188056;78;1235229
815;2021-01-01;6460000;6;15;2;72.6;12.5;52.0398654;113.4905022;4;0;672007;229050;75;2472984
816;2021-01-01;2660000;4;5;1;36.2;6.9;52.0597865;113.4855647;2;0;672038;571515;75;1553054
817;2021-01-01;3100000;12;15;1;38;8;54.770089;56.076721;4;0;450105;159872;2;1941491
818;2021-01-01;4500000;7;9;1;29;6.6;59.84791;30.378328;2;0;192239;491616;78;1249849
819;2021-01-01;2899000;3;9;2;44;6;44.6901907;37.7608053;2;0;353919;276304;23;826914
820;2021-01-01;3450000;2;3;2;51.3;9.7;58.5849716;49.5764386;0;0;610045;;43;
821;2021-01-01;14300000;1;5;4;98.1;8.7;55.694865;37.748529;4;0;109263;266524;77;1321466
822;2021-01-01;1400000;4;5;2;24;-100;50.8645011;39.0670225;4;0;397853;281229;36;1690714
823;2021-01-01;8924160;12;17;1;44.8;21.2;55.8047361;37.7508978;2;2;107553;434946;77;822493
824;2021-01-01;2435000;9;14;-1;24;0;60.059458;30.457505;0;0;188678;553400;47;923747
825;2021-01-01;5175240;12;24;1;40.4;15.1;55.5204111;37.5966554;2;2;;562605;50;2244773
826;2021-01-01;2500000;2;5;2;46;6;56.0094885;92.9641914;2;0;660037;445312;24;1173830
827;2021-01-01;1280000;5;5;2;46;7;52.9877204;49.7174381;5;0;446110;496494;63;2451835
828;2021-01-01;4900000;3;5;2;45;-100;55.6624022;37.9108546;4;0;;;50;
829;2021-01-01;5473188;2;19;1;43.68;12.2;59.9391313;30.3159004;0;2;190000;;78;1402094
830;2021-01-01;4496578;6;18;-1;24.1;-100;59.8851796;30.370481;3;2;192102;188056;78;1235229
831;2021-01-01;3300000;17;18;2;42;17.3;55.0196767;82.9779439;4;0;630039;442621;54;2637019
832;2021-01-01;7500000;3;5;3;85.8;-100;50.2544646;127.5637348;4;0;675002;483233;28;1237290
833;2021-01-01;2900000;2;5;3;59.8;0;57.1232485;65.5169901;4;0;625032;174788;72;1271082
834;2021-01-01;20399632;9;29;3;70.6;-100;55.718177;37.4299161;3;2;121471;120242;77;2280919
835;2021-01-01;6045880;6;24;2;52.3;11.7;55.5204111;37.5966554;2;2;;562605;50;2244773
836;2021-01-01;5550000;4;6;2;70;22;52.2846367;104.3224761;0;0;664009;116829;38;1447714
837;2021-01-01;1150000;1;5;2;44.6;0;58.6193245;49.6525539;0;0;610006;;43;
838;2021-01-01;6850000;2;12;1;38.1;13;59.9996945;30.3267299;4;2;194156;534802;78;2211505
839;2021-01-01;2850000;4;10;1;34;0;54.7125959;20.5563481;0;0;236003;348460;39;1990011
840;2021-01-01;3550000;1;5;3;49;6;45.0074959;39.0340074;4;0;350011;474181;23;658963
841;2021-01-01;1150000;1;6;-1;19.6;0;44.9089717;37.3463161;5;0;353431;362162;23;1575156
842;2021-01-01;2937683;6;27;2;61.24;24.6;54.6066536;39.7858778;0;2;390037;437992;62;2109084
843;2021-01-01;8300000;11;16;2;64;10;52.2535975;104.2590175;3;0;664082;463328;38;834416
844;2021-01-01;2146178;8;27;2;44.74;0;54.6066536;39.7858778;0;2;390037;437992;62;2109084
845;2021-01-01;760000;1;5;1;31;6;56.302704;41.394447;2;0;601979;;33;
846;2021-01-01;1290000;2;9;1;33;7;55.1738222;61.4543728;2;0;454071;384344;74;884461
847;2021-01-01;17001000;8;12;3;106.7;25;59.9996945;30.3267299;4;2;194156;534802;78;2211505
848;2021-01-01;2105403;9;27;2;43.89;0;54.6066536;39.7858778;0;2;390037;437992;62;2109084
849;2021-01-01;2146178;2;27;2;44.74;0;54.6066536;39.7858778;0;2;390037;437992;62;2109084
850;2021-01-01;3200000;15;20;-1;30;10;57.1529744;65.5344099;3;2;625000;;72;900613
851;2021-01-01;3250000;13;16;1;40;10;57.1025531;65.5635032;2;2;625033;451365;72;1901632
852;2021-01-01;5462520;8;33;-1;19.6;5;55.8047361;37.7508978;2;2;107553;434946;77;822493
853;2021-01-01;3399000;10;23;1;43.5;20.2;57.1529744;65.5344099;3;2;625000;;72;900613
854;2021-01-01;3068641;18;27;2;63.97;22.6;54.6066536;39.7858778;0;2;390037;437992;62;2109084
855;2021-01-01;1100000;5;5;2;53.7;7.5;53.9765928;38.535589;2;0;301723;248317;71;1508179
856;2021-01-01;6550000;2;4;2;92;18;44.6604893;37.7603056;3;0;353993;323607;23;2169282
857;2021-01-01;2790000;1;7;2;72.8;12;53.105676;45.072538;4;0;440513;;58;
858;2021-01-01;4495590;9;18;-1;26.29;0;59.934695;30.208681;0;2;;207031;78;1820891
859;2021-01-01;1930000;5;20;1;42;-100;55.1744149;61.3374005;2;2;454001;132763;74;2109195
860;2021-01-01;1920000;4;20;1;42;-100;55.1744149;61.3374005;2;2;454001;132763;74;2109195
861;2021-01-01;2000000;6;9;1;32.2;-100;57.1453213;65.5149683;4;0;625025;;72;
862;2021-01-01;4650000;1;5;-1;18;2;55.7632069;37.5650217;4;0;123022;175505;77;2154766
863;2021-01-01;3700000;1;15;2;50.69;11;54.1465916;37.5741642;0;2;300026;148623;71;2664506
864;2021-01-01;4150000;3;4;2;58;4.7;44.7162598;37.7796546;4;0;353900;261646;23;1486220
865;2021-01-01;3136000;5;10;2;54.1;8.5;55.6993601;52.3269523;0;0;423803;123116;16;1712647
866;2021-01-01;1750000;4;6;1;34.6;-100;54.7444199;83.1075663;4;0;633004;309850;54;2397777
867;2021-01-01;1850000;1;5;2;43.7;5;53.2510156;83.6916623;2;0;656906;418861;22;2249811
868;2021-01-01;2900000;9;12;2;82;10;42.897934;47.624823;0;0;368300;122904;5;1158418
869;2021-01-01;6001110;17;24;2;50.9;10.4;55.5204111;37.5966554;2;2;;562605;50;2244773
870;2021-01-01;950000;1;2;2;41;-100;53.11086;46.649197;4;0;442533;;58;
871;2021-01-01;6000000;4;25;2;49.8;24;58.004695;56.254596;3;0;614007;;59;
872;2021-01-01;3250000;2;5;2;44.1;6.5;57.1090369;65.5964892;2;0;625046;344791;72;1855170
873;2021-01-01;24695000;6;9;4;138.3;14.8;59.9807;30.336025;4;2;;528681;78;959903
874;2021-01-01;8670000;12;14;3;104;14;57.1575396;65.5083802;0;0;625003;;72;
875;2021-01-01;2700000;4;5;2;53;-100;43.3130242;45.6877248;4;0;364024;118096;20;1193907
876;2021-01-01;10000000;5;17;1;39;9;55.6763053;37.7172732;0;0;109388;209857;77;2400645
877;2021-01-01;6727660;6;9;1;35.9;17;55.638429;37.652912;0;2;115477;;78;
878;2021-01-01;3210000;5;5;2;57.4;9;59.7859674;29.9228406;2;0;188513;;47;2752393
879;2021-01-01;4000000;1;5;3;60;5;44.7018497;37.7849476;2;0;353905;351003;23;2791042
880;2021-01-01;1650000;5;10;1;37.7;9.4;45.088287;39.003287;4;0;;478572;23;2707848
881;2021-01-01;2799000;5;5;2;55.4;8.8;55.3576886;86.073939;4;0;650000;489712;42;2457237
882;2021-01-01;23900000;7;15;2;60;10;59.9628033;30.2674781;0;0;197198;452671;78;1550548
883;2021-01-01;2950000;5;5;2;41.9;0;57.1252692;65.5180079;4;0;625032;132609;72;2633687
884;2021-01-01;4450000;2;9;3;73.2;-100;57.1073694;65.609372;4;0;625046;478590;72;862719
885;2021-01-01;3400000;2;9;1;42;8;55.0811971;82.9689146;4;0;630110;536067;54;1948835
886;2021-01-01;4336016;10;21;-1;26.54;0;59.9391313;30.3159004;0;2;190000;;78;1402094
887;2021-01-01;2100000;1;1;2;45.2;12.1;56.3376918;36.7647218;4;0;141604;230117;50;893259
888;2021-01-01;5990000;10;14;3;90;-100;57.1477368;65.4898176;4;0;625025;183448;72;2418126
889;2021-01-01;1400000;5;5;3;65;-100;58.7078798;50.1876285;4;0;613150;;43;
890;2021-01-01;3700000;5;5;2;44;6;44.7018497;37.7849476;5;0;353905;351003;23;2791042
891;2021-01-01;2680000;4;10;1;35.8;10;54.688763;39.641656;4;0;390039;189155;62;2108069
892;2021-01-01;6200000;7;16;2;105;16;47.2354725;39.7150406;4;0;344000;276953;61;1441541
893;2021-01-01;28500000;12;13;4;254;20;55.893517;37.4380483;0;0;141402;;50;
894;2021-01-01;1550000;1;4;1;30;4;43.7558308;39.5174855;3;0;354213;156543;23;1191659
895;2021-01-01;12300;9;14;2;54;8.6;55.5756349;37.5775069;2;0;117628;174169;77;2764087
896;2021-01-01;1500000;2;4;1;24;3;43.7558308;39.5174855;3;0;354213;156543;23;1191659
897;2021-01-01;959000;1;3;1;29;-100;50.8754225;39.0659868;4;0;397853;256280;36;692487
898;2021-01-01;5178320;15;24;1;39.2;18.1;55.5204111;37.5966554;2;2;;562605;50;2244773
899;2021-01-01;5800000;6;17;3;84;9;56.0381548;92.9134144;3;0;660077;504851;24;1492177
900;2021-01-01;2050000;2;4;2;45;7;52.743833;41.424902;4;0;392018;;68;
901;2021-01-01;3000000;1;2;2;60;9;44.9288333;34.0909949;4;0;295048;249003;91;2136156
902;2021-01-01;5550000;24;24;1;46.4;15.4;53.1950306;50.1069518;3;2;443000;;63;726323
903;2021-01-01;5064000;8;22;3;78.1;-100;56.8478098;53.2041852;3;2;;395642;18;2609860
904;2021-01-01;11150000;3;9;3;62;6.5;55.81784;37.81813;4;0;107589;475109;77;1504672
905;2021-01-01;2550000;2;16;1;38;-100;45.0905433;39.0332642;4;0;350073;538685;23;2122092
906;2021-01-01;5800000;8;16;2;66.7;15.6;45.0148878;38.9927596;1;0;350033;544621;23;2346374
907;2021-01-01;1940000;5;9;1;35.1;8;48.8207585;44.6221322;2;0;400033;181539;34;2511537
908;2021-01-01;11000000;5;17;2;81;16;55.0221601;82.9291165;1;0;630007;444206;54;728474
909;2021-01-01;1100000;2;3;2;28;-100;45.034403;39.0393512;4;0;350059;428344;23;2623498
910;2021-01-01;4080000;8;10;2;60.4;10.8;59.22279;39.926584;0;0;160029;;35;
911;2021-01-01;580000;1;2;1;30;-100;56.240543;34.363847;4;0;172387;;69;
912;2021-01-01;1780000;3;4;1;22.1;0;43.7558308;39.5174855;3;0;354213;156543;23;1191659
913;2021-01-01;2146178;5;27;2;44.74;0;54.6066536;39.7858778;0;2;390037;437992;62;2109084
914;2021-01-01;8630000;3;9;4;44.2;6.7;55.6372;37.524399;2;0;117279;129333;77;782996
915;2021-01-01;2400000;4;9;2;45;-100;47.2121244;39.6485312;4;0;;435114;61;968193
916;2021-01-01;3798810;15;24;1;32.3;-100;59.9159394;30.4153694;4;2;193091;265751;78;766313
917;2021-01-01;2742320;27;27;1;56;27.1;54.6066536;39.7858778;0;2;390037;437992;62;2109084
918;2021-01-01;3600000;2;9;1;40.8;12;44.6756188;37.7848305;3;0;353924;;23;
919;2021-01-01;6000000;6;16;2;65;-100;45.0660785;38.9542837;4;0;350062;521017;23;2391808
920;2021-01-01;9350000;5;33;1;40.5;15;55.555184;37.554008;3;0;117624;491307;77;764122
921;2021-01-01;1000000;5;5;3;62.1;-100;55.667865;86.2806372;2;0;652420;496114;42;1692864
922;2021-01-01;4750000;6;6;2;79.2;14.2;54.628669;39.778066;4;0;390027;;62;
923;2021-01-01;11000000;5;9;3;58;-100;55.8929706;37.4823832;4;0;141411;;50;
924;2021-01-01;4500000;10;10;3;76;13;55.8695218;48.8812122;2;0;422527;566334;16;1453125
925;2021-01-01;4730000;2;16;3;102;16.5;53.265326;34.351469;4;0;241007;;32;
926;2021-01-01;3095000;1;5;2;61;10;53.167806;45.116412;3;0;440014;;58;
927;2021-01-01;4900000;7;9;3;72;0;56.466873;84.97052;0;0;634041;;70;
928;2021-01-01;3999000;4;5;3;64;6;44.6831175;37.7800038;2;0;353925;246582;23;1305070
929;2021-01-01;5900000;2;5;5;120;0;43.3238435;45.6932601;4;0;364024;491486;20;2381546
930;2021-01-01;2695000;10;16;1;40;13.7;53.388962;83.720963;3;0;656023;535770;22;2641433
931;2021-01-01;2450000;8;9;2;55;9;47.2121244;39.6485312;4;0;;435114;61;968193
932;2021-01-01;5461444;13;18;-1;27.3;-100;59.8851796;30.370481;4;2;192102;188056;78;1235229
933;2021-01-01;4700000;5;13;2;76;20;42.9530438;47.5550076;3;0;367018;180650;5;875676
934;2021-01-01;2250000;3;5;2;45;6;56.148037;44.205772;0;0;607650;;52;
935;2021-01-01;22000000;3;8;2;50;6;55.736402;37.65638;4;0;115172;310873;77;2447928
936;2021-01-01;3999000;6;10;1;36;9;56.2866912;44.0676383;5;0;603087;445801;52;2008636
937;2021-01-01;2600000;8;8;2;44.9;6;48.7740204;44.5584136;0;0;400105;;34;
938;2021-01-01;4135239;4;27;4;88.04;0;54.6066536;39.7858778;0;2;390037;437992;62;2109084
939;2021-01-01;5500000;10;12;1;64.47;14.31;44.87914;37.324673;5;0;353454;325663;23;1399190
940;2021-01-01;4199000;17;20;3;90.5;14;57.5675233;39.9217761;4;2;;491370;76;2159796
941;2021-01-01;1390000;1;2;1;35;8.3;55.3237211;86.0810468;2;0;650024;371524;42;1963527
942;2021-01-01;13514130;8;20;3;112.5;15.9;56.8490156;60.5926063;0;2;620027;349424;66;964613
943;2021-01-01;6071738;11;18;-1;32.2;-100;59.8851796;30.370481;4;2;192102;188056;78;1235229
944;2021-01-01;1300000;2;16;-1;20;-100;45.073;38.904714;3;0;350012;490507;23;1254605
945;2021-01-01;8557000;7;23;2;64.1;0;55.7540471;37.620405;0;2;101000;;77;910065
946;2021-01-01;3500000;3;6;1;37;9;43.909895;42.728375;4;0;357703;481447;26;1481786
947;2021-01-01;3200000;1;9;1;38;9;55.8313193;49.1507232;1;0;420133;169470;16;2770102
948;2021-01-01;1750000;4;5;2;56.6;7.8;67.93943;32.918842;4;0;184511;;51;
949;2021-01-01;4050000;8;16;3;94.1;13.3;53.262089;34.331086;0;2;241001;;32;
950;2021-01-01;3900000;5;10;3;64;11.5;44.680333;37.782584;2;0;353925;;23;
951;2021-01-01;2400000;4;5;2;43;6;48.6709605;44.4492144;5;0;400002;556192;34;2719364
952;2021-01-01;4900000;8;12;1;44;12;43.912855;39.349384;2;0;354200;407222;23;1173918
953;2021-01-01;1520000;3;5;1;33;8;58.0391214;38.8604872;2;0;152900;492311;76;2824800
954;2021-01-01;3690000;8;19;1;39;13;57.099937;65.603139;3;2;625028;292519;72;2767708
955;2021-01-01;2100000;6;9;-1;30;-100;44.7154194;37.7503979;3;0;353917;445685;23;2528852
956;2021-01-01;3200000;3;5;3;96.4;11.6;44.618118;40.100507;0;0;385000;;1;
957;2021-01-01;1870000;14;16;1;34.5;8.2;48.5110791;44.5429213;2;0;400026;206821;34;1959874
958;2021-01-01;1850000;3;5;2;43.4;6;57.7834175;40.9197416;4;0;156025;;44;
959;2021-01-01;3500000;8;10;3;70;9;55.3071519;38.7027953;2;0;140209;206569;50;2105096
960;2021-01-01;5000000;5;8;3;93;14;58.203503;68.25892;4;0;626152;183457;72;1324576
961;2021-01-01;2096127;15;19;1;34.1;9;58.0102583;56.2342034;3;2;614030;;59;2205345
962;2021-01-01;2469500;6;10;1;46.2;14.2;47.269325;39.6604818;0;2;344069;149475;61;1703881
963;2021-01-01;9800000;8;22;1;56;15;59.9997075;30.1971133;4;0;197345;322627;78;1395579
964;2021-01-01;1250000;2;5;1;30;6;53.636963;55.928482;4;0;453118;;2;
965;2021-01-01;3050000;2;5;4;60.8;6;55.3892745;86.1039452;0;0;650002;;42;
966;2021-01-01;6790000;10;11;4;131.2;16;57.9869145;56.2659764;2;0;614064;461787;59;2205645
967;2021-01-01;7000000;5;5;3;86;0;53.589996;34.351334;0;0;242604;;86;
968;2021-01-01;3600000;4;4;1;46;12;45.3586789;36.471466;5;0;298300;327672;91;1133347
969;2021-01-01;2300000;4;9;1;38;11;44.609879;40.050129;0;0;385000;;1;
970;2021-01-01;2950000;5;5;3;61.1;6;53.7144475;91.4619449;2;0;655018;333103;19;2214174
971;2021-01-01;4100000;2;5;4;84.2;25;53.2155;50.24308;4;0;443058;;63;
972;2021-01-01;2200000;3;5;1;35;6.7;54.9977335;82.8360106;4;0;630096;;54;
973;2021-01-01;5900000;14;14;3;79.4;0;57.1814052;65.5602704;4;0;625022;272767;72;2395345
974;2021-01-01;3235200;9;19;2;50.55;0;45.0954947;38.9712632;0;2;350005;133633;23;2297027
